group,order,x,y,NAME,CityType,Pop2010,Land_sqmi,oz_name
6,702,-118.1970215,33.90637779,Lynwood,City,69772,4.840000153,LYNWOOD
6,703,-118.1999989,33.90665627,Lynwood,City,69772,4.840000153,LYNWOOD
6,704,-118.1983852,33.9105587,Lynwood,City,69772,4.840000153,LYNWOOD
6,705,-118.205677,33.9126339,Lynwood,City,69772,4.840000153,LYNWOOD
6,706,-118.2063103,33.91049767,Lynwood,City,69772,4.840000153,LYNWOOD
6,707,-118.2138958,33.91314125,Lynwood,City,69772,4.840000153,LYNWOOD
6,708,-118.2139606,33.91266823,Lynwood,City,69772,4.840000153,LYNWOOD
6,709,-118.216938,33.91231728,Lynwood,City,69772,4.840000153,LYNWOOD
6,710,-118.2183552,33.92135811,Lynwood,City,69772,4.840000153,LYNWOOD
6,711,-118.2186375,33.92175865,Lynwood,City,69772,4.840000153,LYNWOOD
6,712,-118.2199383,33.92302895,Lynwood,City,69772,4.840000153,LYNWOOD
6,713,-118.2199383,33.92230034,Lynwood,City,69772,4.840000153,LYNWOOD
6,714,-118.2246265,33.9223156,Lynwood,City,69772,4.840000153,LYNWOOD
6,715,-118.22472,33.92313576,Lynwood,City,69772,4.840000153,LYNWOOD
6,716,-118.2289429,33.92267036,Lynwood,City,69772,4.840000153,LYNWOOD
6,717,-118.2302494,33.92895317,Lynwood,City,69772,4.840000153,LYNWOOD
6,718,-118.225605,33.92938042,Lynwood,City,69772,4.840000153,LYNWOOD
6,719,-118.2267933,33.93710899,Lynwood,City,69772,4.840000153,LYNWOOD
6,720,-118.2283325,33.93694496,Lynwood,City,69772,4.840000153,LYNWOOD
6,721,-118.2283897,33.93736076,Lynwood,City,69772,4.840000153,LYNWOOD
6,722,-118.2291622,33.93727303,Lynwood,City,69772,4.840000153,LYNWOOD
6,723,-118.2291126,33.93744087,Lynwood,City,69772,4.840000153,LYNWOOD
6,724,-118.2289677,33.93792915,Lynwood,City,69772,4.840000153,LYNWOOD
6,725,-118.2286682,33.93893242,Lynwood,City,69772,4.840000153,LYNWOOD
6,726,-118.2287121,33.93933296,Lynwood,City,69772,4.840000153,LYNWOOD
6,727,-118.2294807,33.94301796,Lynwood,City,69772,4.840000153,LYNWOOD
6,728,-118.2274208,33.94300652,Lynwood,City,69772,4.840000153,LYNWOOD
6,729,-118.2274113,33.94295692,Lynwood,City,69772,4.840000153,LYNWOOD
6,730,-118.2271194,33.94148445,Lynwood,City,69772,4.840000153,LYNWOOD
6,731,-118.2268715,33.94010353,Lynwood,City,69772,4.840000153,LYNWOOD
6,732,-118.223177,33.93968773,Lynwood,City,69772,4.840000153,LYNWOOD
6,733,-118.223444,33.93801308,Lynwood,City,69772,4.840000153,LYNWOOD
6,734,-118.2141743,33.93704796,Lynwood,City,69772,4.840000153,LYNWOOD
6,735,-118.2144432,33.93836784,Lynwood,City,69772,4.840000153,LYNWOOD
6,736,-118.2146187,33.9383831,Lynwood,City,69772,4.840000153,LYNWOOD
6,737,-118.2145634,33.93877602,Lynwood,City,69772,4.840000153,LYNWOOD
6,738,-118.2148037,33.93894005,Lynwood,City,69772,4.840000153,LYNWOOD
6,739,-118.2147465,33.93933296,Lynwood,City,69772,4.840000153,LYNWOOD
6,740,-118.2149372,33.93935204,Lynwood,City,69772,4.840000153,LYNWOOD
6,741,-118.2151012,33.93995094,Lynwood,City,69772,4.840000153,LYNWOOD
6,742,-118.2150497,33.94029808,Lynwood,City,69772,4.840000153,LYNWOOD
6,743,-118.2152252,33.94031715,Lynwood,City,69772,4.840000153,LYNWOOD
6,744,-118.2151794,33.94071007,Lynwood,City,69772,4.840000153,LYNWOOD
6,745,-118.215395,33.94087028,Lynwood,City,69772,4.840000153,LYNWOOD
6,746,-118.2153378,33.9412632,Lynwood,City,69772,4.840000153,LYNWOOD
6,747,-118.2155457,33.94128227,Lynwood,City,69772,4.840000153,LYNWOOD
6,748,-118.2154827,33.94172478,Lynwood,City,69772,4.840000153,LYNWOOD
6,749,-118.2157402,33.94189262,Lynwood,City,69772,4.840000153,LYNWOOD
6,750,-118.2156811,33.94227028,Lynwood,City,69772,4.840000153,LYNWOOD
6,751,-118.2159595,33.9423008,Lynwood,City,69772,4.840000153,LYNWOOD
6,752,-118.2158985,33.94282341,Lynwood,City,69772,4.840000153,LYNWOOD
6,753,-118.216341,33.942873,Lynwood,City,69772,4.840000153,LYNWOOD
6,754,-118.2161903,33.94383049,Lynwood,City,69772,4.840000153,LYNWOOD
6,755,-118.2167721,33.94498634,Lynwood,City,69772,4.840000153,LYNWOOD
6,756,-118.2166862,33.94553184,Lynwood,City,69772,4.840000153,LYNWOOD
6,757,-118.2131062,33.94513893,Lynwood,City,69772,4.840000153,LYNWOOD
6,758,-118.2137871,33.9401722,Lynwood,City,69772,4.840000153,LYNWOOD
6,759,-118.2105179,33.93984795,Lynwood,City,69772,4.840000153,LYNWOOD
6,760,-118.2108326,33.9370594,Lynwood,City,69772,4.840000153,LYNWOOD
6,761,-118.2108326,33.9370594,Lynwood,City,69772,4.840000153,LYNWOOD
7,762,-117.7484169,34.11259651,Pomona,City,149058,22.95000076,POMONA
7,763,-117.7484169,34.11083412,Pomona,City,149058,22.95000076,POMONA
7,764,-117.7484093,34.10955238,Pomona,City,149058,22.95000076,POMONA
7,765,-117.7463703,34.10957146,Pomona,City,149058,22.95000076,POMONA
7,766,-117.7463665,34.10819817,Pomona,City,149058,22.95000076,POMONA
7,767,-117.7453289,34.10819054,Pomona,City,149058,22.95000076,POMONA
7,768,-117.7453423,34.11081505,Pomona,City,149058,22.95000076,POMONA
7,769,-117.7420902,34.11079597,Pomona,City,149058,22.95000076,POMONA
7,770,-117.742115,34.10862541,Pomona,City,149058,22.95000076,POMONA
7,771,-117.7411537,34.10862541,Pomona,City,149058,22.95000076,POMONA
7,772,-117.7411594,34.10811424,Pomona,City,149058,22.95000076,POMONA
7,773,-117.7398987,34.1081028,Pomona,City,149058,22.95000076,POMONA
7,774,-117.7397003,34.10815239,Pomona,City,149058,22.95000076,POMONA
7,775,-117.7390099,34.10814095,Pomona,City,149058,22.95000076,POMONA
7,776,-117.7389851,34.11074257,Pomona,City,149058,22.95000076,POMONA
7,777,-117.7376003,34.11071205,Pomona,City,149058,22.95000076,POMONA
7,778,-117.7374249,34.11091423,Pomona,City,149058,22.95000076,POMONA
7,779,-117.7369518,34.11086464,Pomona,City,149058,22.95000076,POMONA
7,780,-117.7369461,34.107687,Pomona,City,149058,22.95000076,POMONA
7,781,-117.7366619,34.10724068,Pomona,City,149058,22.95000076,POMONA
7,782,-117.7366428,34.10517693,Pomona,City,149058,22.95000076,POMONA
7,783,-117.7371941,34.10518456,Pomona,City,149058,22.95000076,POMONA
7,784,-117.7374191,34.10610008,Pomona,City,149058,22.95000076,POMONA
7,785,-117.7388592,34.10609245,Pomona,City,149058,22.95000076,POMONA
7,786,-117.7388592,34.10630226,Pomona,City,149058,22.95000076,POMONA
7,787,-117.7398491,34.10632134,Pomona,City,149058,22.95000076,POMONA
7,788,-117.7400188,34.10582924,Pomona,City,149058,22.95000076,POMONA
7,789,-117.7398987,34.10378075,Pomona,City,149058,22.95000076,POMONA
7,790,-117.7374897,34.10387993,Pomona,City,149058,22.95000076,POMONA
7,791,-117.7374897,34.10348701,Pomona,City,149058,22.95000076,POMONA
7,792,-117.7366295,34.10349083,Pomona,City,149058,22.95000076,POMONA
7,793,-117.7366314,34.09876823,Pomona,City,149058,22.95000076,POMONA
7,794,-117.7324066,34.09863853,Pomona,City,149058,22.95000076,POMONA
7,795,-117.7323418,34.09041023,Pomona,City,149058,22.95000076,POMONA
7,796,-117.7279816,34.09049416,Pomona,City,149058,22.95000076,POMONA
7,797,-117.7280025,34.07947731,Pomona,City,149058,22.95000076,POMONA
7,798,-117.7112217,34.07953453,Pomona,City,149058,22.95000076,POMONA
7,799,-117.7161789,34.06836891,Pomona,City,149058,22.95000076,POMONA
7,800,-117.7273521,34.03739357,Pomona,City,149058,22.95000076,POMONA
7,801,-117.7280865,34.03334236,Pomona,City,149058,22.95000076,POMONA
7,802,-117.7301254,34.02137184,Pomona,City,149058,22.95000076,POMONA
7,803,-117.7354374,34.01876259,Pomona,City,149058,22.95000076,POMONA
7,804,-117.737072,34.0187664,Pomona,City,149058,22.95000076,POMONA
7,805,-117.7449265,34.02009773,Pomona,City,149058,22.95000076,POMONA
7,806,-117.7471485,34.02031899,Pomona,City,149058,22.95000076,POMONA
7,807,-117.7514572,34.02108955,Pomona,City,149058,22.95000076,POMONA
7,808,-117.7525654,34.02117729,Pomona,City,149058,22.95000076,POMONA
7,809,-117.7527103,34.02118492,Pomona,City,149058,22.95000076,POMONA
7,810,-117.7676582,34.02351189,Pomona,City,149058,22.95000076,POMONA
7,811,-117.7676544,34.0193882,Pomona,City,149058,22.95000076,POMONA
7,812,-117.7851715,34.02726555,Pomona,City,149058,22.95000076,POMONA
7,813,-117.7851772,34.03243065,Pomona,City,149058,22.95000076,POMONA
7,814,-117.7924824,34.03706932,Pomona,City,149058,22.95000076,POMONA
7,815,-117.7942295,34.03756905,Pomona,City,149058,22.95000076,POMONA
7,816,-117.7957249,34.0383091,Pomona,City,149058,22.95000076,POMONA
7,817,-117.7970695,34.03934288,Pomona,City,149058,22.95000076,POMONA
7,818,-117.7984314,34.04084587,Pomona,City,149058,22.95000076,POMONA
7,819,-117.8015804,34.0428524,Pomona,City,149058,22.95000076,POMONA
7,820,-117.8022995,34.04121208,Pomona,City,149058,22.95000076,POMONA
7,821,-117.8056889,34.03701592,Pomona,City,149058,22.95000076,POMONA
7,822,-117.8055611,34.03691292,Pomona,City,149058,22.95000076,POMONA
7,823,-117.8086281,34.03255653,Pomona,City,149058,22.95000076,POMONA
7,824,-117.810648,34.02926064,Pomona,City,149058,22.95000076,POMONA
7,825,-117.8183231,34.03442574,Pomona,City,149058,22.95000076,POMONA
7,826,-117.8214836,34.03120995,Pomona,City,149058,22.95000076,POMONA
7,827,-117.8216896,34.03144264,Pomona,City,149058,22.95000076,POMONA
7,828,-117.8237896,34.03344154,Pomona,City,149058,22.95000076,POMONA
7,829,-117.8246975,34.03227425,Pomona,City,149058,22.95000076,POMONA
7,830,-117.8250904,34.03212166,Pomona,City,149058,22.95000076,POMONA
7,831,-117.8245697,34.0336895,Pomona,City,149058,22.95000076,POMONA
7,832,-117.8247414,34.0340023,Pomona,City,149058,22.95000076,POMONA
7,833,-117.8254662,34.03400612,Pomona,City,149058,22.95000076,POMONA
7,834,-117.8253956,34.03423119,Pomona,City,149058,22.95000076,POMONA
7,835,-117.825388,34.0342617,Pomona,City,149058,22.95000076,POMONA
7,836,-117.8253784,34.03429222,Pomona,City,149058,22.95000076,POMONA
7,837,-117.8253269,34.03450966,Pomona,City,149058,22.95000076,POMONA
7,838,-117.8251038,34.03570366,Pomona,City,149058,22.95000076,POMONA
7,839,-117.8251038,34.03654671,Pomona,City,149058,22.95000076,POMONA
7,840,-117.8246059,34.03761482,Pomona,City,149058,22.95000076,POMONA
7,841,-117.8287163,34.0376339,Pomona,City,149058,22.95000076,POMONA
7,842,-117.8265419,34.04153633,Pomona,City,149058,22.95000076,POMONA
7,843,-117.8207989,34.05182076,Pomona,City,149058,22.95000076,POMONA
7,844,-117.817234,34.0503788,Pomona,City,149058,22.95000076,POMONA
7,845,-117.8157845,34.05297279,Pomona,City,149058,22.95000076,POMONA
7,846,-117.8210773,34.05499077,Pomona,City,149058,22.95000076,POMONA
7,847,-117.8124294,34.06126976,Pomona,City,149058,22.95000076,POMONA
7,848,-117.8078594,34.05846977,Pomona,City,149058,22.95000076,POMONA
7,849,-117.805439,34.05925178,Pomona,City,149058,22.95000076,POMONA
7,850,-117.8069,34.06194115,Pomona,City,149058,22.95000076,POMONA
7,851,-117.8075295,34.06258202,Pomona,City,149058,22.95000076,POMONA
7,852,-117.8083591,34.06299019,Pomona,City,149058,22.95000076,POMONA
7,853,-117.8115196,34.06337929,Pomona,City,149058,22.95000076,POMONA
7,854,-117.8120804,34.06303978,Pomona,City,149058,22.95000076,POMONA
7,855,-117.8136196,34.06329155,Pomona,City,149058,22.95000076,POMONA
7,856,-117.8172092,34.06311989,Pomona,City,149058,22.95000076,POMONA
7,857,-117.8189602,34.06340218,Pomona,City,149058,22.95000076,POMONA
7,858,-117.8187504,34.06365776,Pomona,City,149058,22.95000076,POMONA
7,859,-117.8183193,34.06366539,Pomona,City,149058,22.95000076,POMONA
7,860,-117.8176041,34.06368828,Pomona,City,149058,22.95000076,POMONA
7,861,-117.8174133,34.06369209,Pomona,City,149058,22.95000076,POMONA
7,862,-117.8129139,34.06388283,Pomona,City,149058,22.95000076,POMONA
7,863,-117.8100719,34.06424522,Pomona,City,149058,22.95000076,POMONA
7,864,-117.8071175,34.06511879,Pomona,City,149058,22.95000076,POMONA
7,865,-117.8072033,34.06526756,Pomona,City,149058,22.95000076,POMONA
7,866,-117.8052502,34.06622505,Pomona,City,149058,22.95000076,POMONA
7,867,-117.8044777,34.06723213,Pomona,City,149058,22.95000076,POMONA
7,868,-117.8036232,34.0674572,Pomona,City,149058,22.95000076,POMONA
7,869,-117.8029232,34.06736183,Pomona,City,149058,22.95000076,POMONA
7,870,-117.8013706,34.06789207,Pomona,City,149058,22.95000076,POMONA
7,871,-117.7981758,34.06936073,Pomona,City,149058,22.95000076,POMONA
7,872,-117.7983055,34.06956291,Pomona,City,149058,22.95000076,POMONA
7,873,-117.7978535,34.06950188,Pomona,City,149058,22.95000076,POMONA
7,874,-117.7950058,34.0707798,Pomona,City,149058,22.95000076,POMONA
7,875,-117.794857,34.07126427,Pomona,City,149058,22.95000076,POMONA
7,876,-117.7941227,34.07159615,Pomona,City,149058,22.95000076,POMONA
7,877,-117.7894764,34.07289314,Pomona,City,149058,22.95000076,POMONA
7,878,-117.7876205,34.07377815,Pomona,City,149058,22.95000076,POMONA
7,879,-117.7847176,34.07596779,Pomona,City,149058,22.95000076,POMONA
7,880,-117.7810993,34.07721901,Pomona,City,149058,22.95000076,POMONA
7,881,-117.7796097,34.07928276,Pomona,City,149058,22.95000076,POMONA
7,882,-117.7838173,34.08107948,Pomona,City,149058,22.95000076,POMONA
7,883,-117.7809696,34.0837307,Pomona,City,149058,22.95000076,POMONA
7,884,-117.7821598,34.08536339,Pomona,City,149058,22.95000076,POMONA
7,885,-117.7840786,34.08490181,Pomona,City,149058,22.95000076,POMONA
7,886,-117.7854023,34.08509254,Pomona,City,149058,22.95000076,POMONA
7,887,-117.7868557,34.08805656,Pomona,City,149058,22.95000076,POMONA
7,888,-117.7868195,34.08834648,Pomona,City,149058,22.95000076,POMONA
7,889,-117.7854347,34.08847618,Pomona,City,149058,22.95000076,POMONA
7,890,-117.7850342,34.08832741,Pomona,City,149058,22.95000076,POMONA
7,891,-117.7849293,34.08852196,Pomona,City,149058,22.95000076,POMONA
7,892,-117.7842102,34.08859062,Pomona,City,149058,22.95000076,POMONA
7,893,-117.7840443,34.08903313,Pomona,City,149058,22.95000076,POMONA
7,894,-117.7803726,34.0881443,Pomona,City,149058,22.95000076,POMONA
7,895,-117.776947,34.08623314,Pomona,City,149058,22.95000076,POMONA
7,896,-117.7699928,34.09571266,Pomona,City,149058,22.95000076,POMONA
7,897,-117.7677841,34.09485817,Pomona,City,149058,22.95000076,POMONA
7,898,-117.7664299,34.09375954,Pomona,City,149058,22.95000076,POMONA
7,899,-117.7656574,34.09263039,Pomona,City,149058,22.95000076,POMONA
7,900,-117.7644596,34.08963966,Pomona,City,149058,22.95000076,POMONA
7,901,-117.7620468,34.09290504,Pomona,City,149058,22.95000076,POMONA
7,902,-117.7576809,34.0899601,Pomona,City,149058,22.95000076,POMONA
7,903,-117.7561607,34.08996391,Pomona,City,149058,22.95000076,POMONA
7,904,-117.7559662,34.09836388,Pomona,City,149058,22.95000076,POMONA
7,905,-117.7564449,34.09867287,Pomona,City,149058,22.95000076,POMONA
7,906,-117.7561111,34.0994854,Pomona,City,149058,22.95000076,POMONA
7,907,-117.7562065,34.11037254,Pomona,City,149058,22.95000076,POMONA
7,908,-117.7508583,34.10860252,Pomona,City,149058,22.95000076,POMONA
7,909,-117.7506084,34.10867119,Pomona,City,149058,22.95000076,POMONA
7,910,-117.7506123,34.10964394,Pomona,City,149058,22.95000076,POMONA
7,911,-117.7500496,34.10964012,Pomona,City,149058,22.95000076,POMONA
7,912,-117.7500401,34.11260033,Pomona,City,149058,22.95000076,POMONA
7,913,-117.7484169,34.11259651,Pomona,City,149058,22.95000076,POMONA
7,914,-117.7484169,34.11259651,Pomona,City,149058,22.95000076,POMONA
8,915,-118.04481,34.02193007,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,916,-118.04387,34.02131003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,917,-118.04492,34.02064003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,918,-118.04769,34.02016003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,919,-118.04685,34.01959003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,920,-118.04839,34.01842003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,921,-118.0477905,34.01800974,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,922,-118.0503045,34.01612808,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,923,-118.0526239,34.01769759,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,924,-118.0550245,34.01592933,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,925,-118.0553112,34.01677004,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,926,-118.0551001,34.01698003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,927,-118.05603,34.01764003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,928,-118.05751,34.01640003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,929,-118.0561601,34.01509003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,930,-118.0572441,34.01430522,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,931,-118.0567,34.01334003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,932,-118.05697,34.01330003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,933,-118.0570401,34.01289003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,934,-118.05764,34.01318003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,935,-118.05811,34.01310003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,936,-118.05879,34.01260003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,937,-118.0622799,34.0122099,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,938,-118.0649899,34.00958003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,939,-118.06169,34.00736003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,940,-118.0597799,34.00865003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,941,-118.0592879,34.00830433,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,942,-118.06562,34.00285003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,943,-118.0672972,34.00059758,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,944,-118.0690101,34.00081003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,945,-118.0690701,33.99980003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,946,-118.0681,33.99806003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,947,-118.0698799,33.99872003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,948,-118.0706721,33.99657054,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,949,-118.0711034,33.9955934,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,950,-118.0701297,33.99521729,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,951,-118.0708275,33.99452018,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,952,-118.0712579,33.99481335,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,953,-118.0716267,33.99443882,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,954,-118.07251,33.99284003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,955,-118.0725601,33.99222003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,956,-118.0728599,33.99209003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,957,-118.07335,33.99053003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,958,-118.0730399,33.99030003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,959,-118.07525,33.98498003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,960,-118.0759,33.98532003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,961,-118.07725,33.98271003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,962,-118.08266,33.97534003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,963,-118.0884901,33.96846003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,964,-118.08884,33.96731003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,965,-118.088742,33.96620547,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,966,-118.08857,33.96560003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,967,-118.0868289,33.96217726,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,968,-118.0866305,33.96109237,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,969,-118.0866371,33.9606839,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,970,-118.0867485,33.96000578,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,971,-118.08831,33.95686003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,972,-118.09054,33.95348003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,973,-118.0932736,33.95025159,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,974,-118.0934419,33.95031565,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,975,-118.0933999,33.95037003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,976,-118.09544,33.95120003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,977,-118.0963865,33.95161984,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,978,-118.09691,33.95191003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,979,-118.09728,33.95214003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,980,-118.11063,33.96139003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,981,-118.11801,33.96952003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,982,-118.1199599,33.97166003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,983,-118.1213201,33.97295002,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,984,-118.12262,33.97421997,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,985,-118.1228998,33.97447684,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,986,-118.12207,33.97452006,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,987,-118.12122,33.97485003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,988,-118.1198531,33.97568519,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,989,-118.11641,33.98144003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,990,-118.11614,33.98275003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,991,-118.1156901,33.98364997,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,992,-118.11545,33.98590003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,993,-118.1153001,33.98584003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,994,-118.11491,33.98771003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,995,-118.11434,33.98892003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,996,-118.11199,33.99085003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,997,-118.11146,33.99161003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,998,-118.11157,33.99183003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,999,-118.1114801,33.99195,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1000,-118.11137,33.99173003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1001,-118.10978,33.99380003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1002,-118.10866,33.99335003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1003,-118.1084114,33.99393323,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1004,-118.1072259,33.99468308,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1005,-118.1044701,33.99745003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1006,-118.10341,33.99956997,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1007,-118.09739,34.00129003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1008,-118.0965918,34.00399629,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1009,-118.09618,34.00784003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1010,-118.0951744,34.0097448,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1011,-118.0921142,34.01296772,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1012,-118.09293,34.01371003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1013,-118.08579,34.01878006,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1014,-118.08493,34.01795003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1015,-118.08365,34.01886003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1016,-118.0824656,34.01819553,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1017,-118.0812906,34.01786569,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1018,-118.0799973,34.01779228,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1019,-118.0784946,34.01804854,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1020,-118.0790756,34.01703835,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1021,-118.0782398,34.01698386,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1022,-118.076546,34.0188304,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1023,-118.0728599,34.0208299,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1024,-118.0690489,34.02101656,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1025,-118.0690219,34.02046241,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1026,-118.0611667,34.02081827,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1027,-118.0612108,34.02141601,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1028,-118.05622,34.02169803,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1029,-118.0550312,34.02278316,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1030,-118.0529369,34.0213815,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1031,-118.0522355,34.02453737,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1032,-118.0512699,34.02636808,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1033,-118.0495093,34.02807166,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1034,-118.0471293,34.02930324,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1035,-118.0457002,34.02887647,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1036,-118.04407,34.02715003,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
8,1037,-118.04168,34.02644009,Pico Rivera,City,62942,8.300000191,PICO-RIVERA
